fecha,apertura,maximo,minimo,cierre,volumen,openint
"2013-04-08","145.32001","145.95","144.76","145.89000","3284504","0"
"2013-04-09","146.10001","146.95","145.75","146.49001","4652544","0"
"2013-04-10","147.00000","148.06","146.96","147.75999","7308763","0"
"2013-04-11","147.82001","148.66","147.63","148.38000","6233562","0"
"2013-04-12","148.00000","148.46","147.68","148.46001","7829850","0"
"2013-04-15","147.89999","147.93","145.72","145.81000","14153268","0"
"2013-04-16","146.98000","147.39","146.37","147.32001","6054804","0"
"2013-04-17","146.55000","146.6","145.38","145.89000","8209462","0"
"2013-04-18","146.10001","146.12","144.77","145.25999","6256382","0"
"2013-04-19","144.71001","145.21","144.36","145.12000","4976153","0"
"2013-04-22","145.38000","145.57","144.24","145.25000","10695129","0"
"2013-04-23","146.14000","146.9","145.15","146.80000","10435190","0"
"2013-04-24","147.02000","147.21","146.39","146.48000","4090046","0"
"2013-04-25","146.64999","147.42","146.36","146.75000","3393042","0"
"2013-04-26","146.55000","147.15","146.52","146.88000","2668951","0"
"2013-04-29","147.20000","148.15","146.91","147.86000","6061705","0"
"2013-04-30","147.87000","148.11","147.05","148.02000","4655872","0"
"2013-05-01","147.56000","147.81","146.58","146.74001","5372765","0"
"2013-05-02","147.12000","148.05","146.91","147.96001","4163085","0"
"2013-05-03","149.25999","149.82","149.2","149.38000","5875332","0"
"2013-05-06","149.36000","149.6","149.14","149.41000","3160505","0"
"2013-05-07","149.77000","150.28","149.44","150.25999","5341724","0"
"2013-05-08","150.13000","150.95","150.1","150.94000","3518450","0"
"2013-05-09","150.89999","151.37","150.39","150.84000","3533656","0"
"2013-05-10","150.91000","151.1","150.29","151.03000","3298622","0"
"2013-05-13","150.75000","151.01","150.48","150.84000","2369866","0"
"2013-05-14","150.86000","152.17","150.86","152.12000","4714183","0"
"2013-05-15","151.88000","153.11","151.86","152.80000","4786021","0"
"2013-05-16","152.61000","153.11","152.24","152.45000","7185425","0"
"2013-05-17","152.42000","153.24","152.21","153.14000","4754126","0"
"2013-05-20","153.03999","153.56","152.82","153.03999","4461032","0"
"2013-05-21","153.30000","154.02","152.89","153.50000","4780324","0"
"2013-05-22","153.71001","155.13","152.35","152.86000","9373274","0"
"2013-05-23","151.67000","153.24","151.55","152.77000","10466101","0"
"2013-05-24","152.16000","152.82","151.73","152.77000","3684055","0"
"2013-05-28","154.21001","154.98","153.48","153.88000","9141765","0"
"2013-05-29","153.02000","153.25","152.03","152.85001","6237506","0"
"2013-05-30","152.86000","153.8","152.6","153.08000","7896783","0"
"2013-05-31","152.59000","153.73","150.93","150.98000","5526445","0"
"2013-06-03","151.53000","152.36","151.1","152.31000","10859078","0"
"2013-06-04","152.25999","152.91","150.82","151.64000","7954660","0"
"2013-06-05","151.22000","151.43","149.29","149.31000","9394721","0"
"2013-06-06","149.38000","150.27","148.31","150.21001","13146861","0"
"2013-06-07","151.12000","152.44","150.7","152.32001","6728563","0"
"2013-06-10","152.78000","152.88","151.98","152.25000","4122323","0"
"2013-06-11","151.07001","152.42","150.7","151.20000","7008738","0"
"2013-06-12","152.17999","152.35","149.7","149.86000","6837256","0"
"2013-06-13","149.72000","151.99","149.48","151.75999","6131436","0"
"2013-06-14","151.61000","152.01","150.39","150.62000","3638155","0"
"2013-06-17","151.63000","152.58","151.05","151.78000","6692817","0"
"2013-06-18","151.96001","153.36","151.92","153.10001","4783066","0"
"2013-06-19","152.94000","153.22","151.18","151.17999","8575315","0"
"2013-06-20","149.84000","149.88","147.29","147.58000","14314141","0"
"2013-06-21","148.07001","148.28","146.53","147.73000","10940726","0"
"2013-06-24","146.33000","147.43","145.17","146.28000","13125787","0"
"2013-06-25","147.41000","147.8","146.62","147.28999","5851385","0"
"2013-06-26","148.28999","149.07","147.97","148.78000","5109543","0"
"2013-06-27","149.71001","150.42","149.55","149.88000","5532626","0"
"2013-06-28","149.24001","150.03","148.47","148.55000","6707320","0"
"2013-07-01","149.52000","150.5","149.22","149.42999","4145051","0"
"2013-07-02","149.14999","150.21","148.4","148.92999","3969867","0"
"2013-07-03","148.42000","149.98","148.25","149.53999","2595435","0"
"2013-07-05","150.72000","151.09","149.41","151.00999","4579316","0"
"2013-07-08","151.74001","152.43","151.68","152.00000","4135083","0"
"2013-07-09","152.69000","152.99","152.22","152.78999","5197773","0"
"2013-07-10","152.77000","153.29","152.36","152.69000","4190869","0"
"2013-07-11","154.35001","154.61","153.71","154.47000","5056263","0"
"2013-07-12","154.42000","154.76","153.89","154.17000","5806820","0"
"2013-07-15","154.56000","154.87","154.33","154.64000","2326491","0"
"2013-07-16","154.60001","154.74","153.93","154.30000","3589699","0"
"2013-07-17","154.64999","154.84","154.18","154.46001","5358244","0"
"2013-07-18","154.97000","155.74","154.56","155.34000","6802033","0"
"2013-07-19","154.88000","155.14","154.57","155.12000","4051868","0"
"2013-07-22","155.12000","155.42","154.81","155.12000","2546590","0"
"2013-07-23","155.57001","155.67","155.09","155.32001","2999765","0"
"2013-07-24","155.61000","155.7","154.61","155.10001","3429335","0"
"2013-07-25","154.53999","155.25","154.2","155.12000","3527103","0"
"2013-07-26","154.47000","155.25","153.67","155.21001","3068596","0"
"2013-07-29","154.86000","155.14","154.45","154.92999","2592389","0"
"2013-07-30","155.39000","155.57","154.42","154.88000","3232044","0"
"2013-07-31","155.16000","156.03","154.56","154.84000","11744811","0"
"2013-08-01","155.89000","156.16","155.67","155.86000","4116489","0"
"2013-08-02","155.42000","156.23","155.23","156.22000","2978307","0"
"2013-08-05","155.89999","156.01","155.5","155.78999","2915247","0"
"2013-08-06","155.37000","155.38","154.41","154.86000","3189028","0"
"2013-08-07","154.32001","154.75","154.01","154.53999","4331669","0"
"2013-08-08","155.34000","155.45","153.99","154.71001","4317475","0"
"2013-08-09","154.49001","154.95","153.33","154.11000","4506683","0"
"2013-08-12","153.45000","154.29","153.35","154.06000","2982324","0"
"2013-08-13","154.42000","154.97","153.34","154.44000","4747214","0"
"2013-08-14","154.21001","154.43","153.11","153.33000","6315990","0"
"2013-08-15","152.10001","152.1","150.97","151.12000","9993744","0"
"2013-08-16","150.58000","151.06","150.19","150.50000","5765415","0"
"2013-08-19","150.28000","150.72","149.66","149.74001","4175015","0"
"2013-08-20","149.91000","150.41","149.56","149.75999","3666846","0"
"2013-08-21","149.44000","149.92","148.5","148.67000","7193659","0"
"2013-08-22","148.85001","149.61","148.77","149.38000","3608514","0"
"2013-08-23","149.59000","150.01","149.06","149.83000","7597276","0"
"2013-08-26","149.83000","150.27","149.19","149.21001","5765533","0"
"2013-08-27","148.19000","148.74","147.41","147.50000","9343204","0"
"2013-08-28","147.41000","148.44","147.37","148.03999","4536528","0"
"2013-08-29","148.02000","148.98","147.82","148.24001","3545716","0"
"2013-08-30","148.42000","148.42","147.44","147.85001","4750711","0"
"2013-09-03","148.88000","149.2","147.62","148.12000","4143406","0"
"2013-09-04","148.05000","149.4","147.82","149.17999","3771985","0"
"2013-09-05","149.17999","149.71","149.02","149.12000","4932335","0"
"2013-09-06","149.70000","149.97","147.77","149.11000","9013434","0"
"2013-09-09","149.50000","150.78","149.48","150.48000","4373589","0"
"2013-09-10","151.47000","151.82","151.1","151.78999","5896693","0"
"2013-09-11","151.82001","153.18","151.77","153.14000","6781411","0"
"2013-09-12","153.33000","153.41","152.78","153.03000","5449988","0"
"2013-09-13","153.34000","153.8","153.21","153.69000","4380954","0"
"2013-09-16","155.33000","155.49","154.66","154.94000","6635044","0"
"2013-09-17","155.02000","155.51","154.98","155.25999","4038564","0"
"2013-09-18","155.16000","157.06","154.65","156.69000","9390276","0"
"2013-09-19","156.87000","156.92","156.22","156.32001","6636689","0"
"2013-09-20","156.16000","156.19","154.3","154.34000","8347276","0"
"2013-09-23","154.11000","154.32","153.32","153.70000","7997410","0"
"2013-09-24","153.74001","154.02","152.95","153.06000","4648979","0"
"2013-09-25","153.25999","153.39","152.19","152.48000","7238983","0"
"2013-09-26","152.70000","153.54","152.47","152.95000","4960279","0"
"2013-09-27","152.30000","152.44","151.76","152.23000","6118712","0"
"2013-09-30","150.78999","151.54","150.45","151.00000","9272458","0"
"2013-10-01","151.00000","151.77","150.77","151.60001","7503406","0"
"2013-10-02","150.89999","151.1","150.15","150.94000","8902121","0"
"2013-10-03","150.66000","150.76","149.17","149.64000","10689240","0"
"2013-10-04","149.67999","150.56","149.43","150.44000","6346423","0"
"2013-10-07","149.12000","149.85","148.91","149.03999","6055846","0"
"2013-10-08","149.00000","149.14","147.5","147.58000","10490122","0"
"2013-10-09","147.69000","148.32","146.96","147.81000","11078418","0"
"2013-10-10","149.14000","151.01","149.09","150.96001","12746328","0"
"2013-10-11","150.92000","152.22","150.76","152.17000","6713551","0"
"2013-10-14","151.19000","152.88","151.08","152.80000","6461887","0"
"2013-10-15","152.60001","152.8","151.34","151.34000","8051775","0"
"2013-10-16","152.37000","153.56","152.24","153.50000","8858247","0"
"2013-10-17","152.11000","153.59","152.05","153.49001","9956567","0"
"2013-10-18","153.66000","153.8","152.89","153.60001","7892143","0"
"2013-10-21","153.69000","153.76","153.27","153.57001","3698896","0"
"2013-10-22","154.03000","154.86","153.82","154.25000","7500362","0"
"2013-10-23","153.81000","154.03","153.32","153.82001","5423260","0"
"2013-10-24","154.19000","154.95","154.1","154.78999","5089080","0"
"2013-10-25","154.91000","155.45","154.79","155.45000","4563018","0"
"2013-10-28","155.19000","155.65","154.99","155.37000","4965666","0"
"2013-10-29","155.71001","156.5","155.62","156.50000","5778808","0"
"2013-10-30","156.73000","156.87","155.37","155.87000","6086391","0"
"2013-10-31","155.61000","156.18","155.1","155.28000","7686651","0"
"2013-11-01","155.58000","156.15","155.08","155.86000","5647197","0"
"2013-11-04","156.25999","156.36","155.53","156.08000","3900763","0"
"2013-11-05","155.28000","156.18","154.87","155.89000","5336396","0"
"2013-11-06","156.49001","157.29","156.37","157.22000","7505993","0"
"2013-11-07","157.72000","157.8","155.68","155.84000","9531346","0"
"2013-11-08","155.66000","157.49","155.58","157.47000","7440943","0"
"2013-11-11","157.33000","157.73","157.15","157.61000","3700654","0"
"2013-11-12","157.42000","157.72","156.88","157.35001","3934250","0"
"2013-11-13","156.52000","158.12","156.5","158.06000","4756171","0"
"2013-11-14","158.10001","158.81","157.95","158.72000","6840448","0"
"2013-11-15","158.57001","159.3","158.48","159.28999","5375551","0"
"2013-11-18","159.71001","159.95","159.07","159.42000","5240142","0"
"2013-11-19","159.58000","159.93","159.09","159.34000","4984908","0"
"2013-11-20","159.55000","159.88","158.35","158.77000","8370968","0"
"2013-11-21","159.28999","159.88","159.17","159.81000","4166857","0"
"2013-11-22","159.83000","160.43","159.48","160.39999","4466414","0"
"2013-11-25","160.81000","160.85","160.3","160.61000","5114380","0"
"2013-11-26","160.53999","160.97","160.46","160.50999","4772831","0"
"2013-11-27","160.78999","160.94","160.41","160.84000","6281577","0"
"2013-11-29","161.11000","161.58","160.58","160.72000","2887856","0"
"2013-12-02","160.75999","160.84","159.71","159.92999","5656061","0"
"2013-12-03","159.23000","159.62","158.46","158.95000","7534372","0"
"2013-12-04","158.46001","159.52","157.83","158.75999","7124330","0"
"2013-12-05","158.45000","158.89","158.01","158.14000","5827912","0"
"2013-12-06","159.53000","160.18","159.13","160.14000","6423778","0"
"2013-12-09","160.28999","160.53","160.11","160.24001","4066326","0"
"2013-12-10","159.77000","160.19","159.64","159.73000","3897414","0"
"2013-12-11","159.84000","159.9","158.23","158.33000","7908311","0"
"2013-12-12","158.21001","158.43","157.08","157.47000","7056575","0"
"2013-12-13","157.53999","157.97","157.1","157.64999","8876350","0"
"2013-12-16","158.37000","159.37","158.25","158.92000","7091530","0"
"2013-12-17","159.27000","159.29","158.39","158.75999","5374682","0"
"2013-12-18","159.16000","161.79","158.11","161.73000","14807958","0"
"2013-12-19","161.48000","162.01","161.28","161.88000","8132269","0"
"2013-12-20","161.62000","162.53","161.61","162.00999","7835178","0"
"2013-12-23","162.57001","162.85","162.33","162.64000","5053736","0"
"2013-12-24","162.72000","163.26","162.59","163.19000","2571880","0"
"2013-12-26","163.60001","164.49","163.58","164.45000","4922752","0"
"2013-12-27","164.75999","164.92","164.22","164.46001","6171728","0"
"2013-12-30","164.55000","164.68","164.4","164.63000","4103868","0"
"2013-12-31","164.94000","165.51","164.81","165.47000","5667786","0"
"2014-01-02","164.78999","165.01","163.84","164.11000","9291059","0"
"2014-01-03","164.39999","164.8","164.04","164.35001","6273477","0"
"2014-01-06","164.99001","165.06","163.71","163.92999","7572275","0"
"2014-01-07","164.66000","165.29","164.52","164.95000","5426305","0"
"2014-01-08","164.70000","164.83","163.91","164.35001","9518680","0"
"2014-01-09","164.95000","164.99","163.52","164.21001","8237881","0"
"2014-01-10","164.56000","164.69","163.52","164.13000","7615586","0"
"2014-01-13","163.89999","164.28","162.14","162.27000","10840623","0"
"2014-01-14","162.74001","163.47","162.37","163.45000","7220946","0"
"2014-01-15","163.66000","164.8","163.59","164.57001","7062187","0"
"2014-01-16","164.22000","164.33","163.52","163.94000","5221122","0"
"2014-01-17","163.78999","164.59","163.61","164.08000","7729108","0"
"2014-01-21","165.03000","165.05","162.79","163.78000","9255620","0"
"2014-01-22","163.75999","163.8","162.99","163.47000","5438173","0"
"2014-01-23","162.42999","162.43","161.07","161.71001","9141610","0"
"2014-01-24","160.71001","160.89","158.48","158.48000","14692047","0"
"2014-01-27","158.71001","159.11","157.51","158.02000","14091122","0"
"2014-01-28","158.47000","159.1","158.28","158.92000","7863917","0"
"2014-01-29","157.66000","158.25","156.75","157.10001","14269978","0"
"2014-01-30","158.30000","158.77","157.37","158.13000","7782610","0"
"2014-01-31","156.23000","157.7","155.85","156.75000","10606603","0"
"2014-02-03","156.57001","156.76","153.25","153.53000","18822632","0"
"2014-02-04","153.95000","154.53","153.26","154.12000","11116874","0"
"2014-02-05","153.72000","154.52","153.12","154.17999","11591189","0"
"2014-02-06","154.70000","156.15","154.7","156.13000","10044687","0"
"2014-02-07","156.56000","157.8","156.05","157.73000","11208304","0"
"2014-02-10","157.75999","157.82","157.13","157.81000","4304582","0"
"2014-02-11","158.06000","160.09","157.94","159.72000","6997188","0"
"2014-02-12","160.00000","160.45","159.34","159.71001","5249616","0"
"2014-02-13","158.66000","160.47","158.61","160.28000","4774321","0"
"2014-02-14","160.08000","161.83","159.9","161.58000","5664249","0"
"2014-02-18","161.70000","161.76","161.13","161.39000","4765618","0"
"2014-02-19","161.02000","162.16","160.48","160.47000","7641306","0"
"2014-02-20","160.56000","161.72","160.1","161.31000","7061782","0"
"2014-02-21","161.08000","161.62","160.62","160.78999","5281139","0"
"2014-02-24","161.02000","162.69","160.97","161.67999","6554941","0"
"2014-02-25","161.74001","162.24","161.13","161.52000","6055909","0"
"2014-02-26","161.71001","162.26","161.27","161.78999","4967135","0"
"2014-02-27","161.64000","162.56","161.37","162.53000","5245697","0"
"2014-02-28","162.56000","163.76","162.03","162.95000","10047833","0"
"2014-03-03","161.59000","162.19","160.62","161.37000","9142376","0"
"2014-03-04","163.13000","164","163.05","163.67999","8007832","0"
"2014-03-05","163.78000","163.82","163.21","163.36000","4975930","0"
"2014-03-06","163.82001","164.31","163.76","164.09000","4748185","0"
"2014-03-07","164.75999","164.89","163.81","164.37000","7362476","0"
"2014-03-10","164.05000","164.16","163.18","163.99001","4044880","0"
"2014-03-11","164.28000","164.49","163.11","163.42000","5242449","0"
"2014-03-12","162.66000","163.57","162.47","163.23000","5161602","0"
"2014-03-13","163.74001","164.03","160.78","161.05000","9570608","0"
"2014-03-14","160.73000","161.6","160.38","160.64999","8711210","0"
"2014-03-17","161.39999","162.67","161.33","162.37000","6728918","0"
"2014-03-18","162.69000","163.64","162.55","163.28000","6888482","0"
"2014-03-19","163.25999","163.57","161.15","162.19000","7944587","0"
"2014-03-20","161.85001","163.47","161.48","163.30000","6736987","0"
"2014-03-21","163.47000","164.2","162.53","162.61000","7747077","0"
"2014-03-25","163.37000","163.72","162.57","163.39000","5980804","0"
"2014-03-26","164.07001","164.33","162.32","162.33000","6133603","0"
"2014-03-27","162.25000","162.68","161.54","162.28000","7701400","0"
"2014-03-28","162.61000","163.82","162.32","162.85001","4602695","0"
"2014-03-31","163.72000","164.46","163.64","164.24001","6361607","0"
"2014-04-01","164.67000","165.31","164.58","164.95000","4071425","0"
"2014-04-02","165.19000","165.57","164.75","165.37000","5592649","0"
"2014-04-03","165.72000","165.75","164.96","165.34000","3889113","0"
"2014-04-04","166.00999","166.06","163.58","163.88000","10579337","0"
"2014-04-07","163.58000","163.93","162.12","162.16000","8737827","0"
"2014-04-08","162.10001","162.73","161.55","162.33000","6030250","0"
"2014-04-09","163.00000","164.14","162.43","164.10001","6006294","0"
"2014-04-10","164.12000","164.31","161.27","161.47000","9031850","0"
"2014-04-11","160.67000","161.32","159.88","160.02000","11066559","0"
"2014-04-14","161.08000","161.62","160.27","161.45000","6325787","0"
"2014-04-15","161.67000","162.47","160.38","162.36000","8528367","0"
"2014-04-16","163.42999","164.03","162.93","164.02000","5833208","0"
"2014-04-17","163.61000","164.19","163.33","163.75000","5790727","0"
"2014-04-21","163.84000","164.25","163.7","164.03000","3151811","0"
"2014-04-22","164.30000","165.3","164.23","164.80000","4130333","0"
"2014-04-23","164.94000","164.99","164.45","164.64000","3572295","0"
"2014-04-24","165.00999","165.11","164.2","164.69000","4096289","0"
"2014-04-25","164.08000","164.19","163","163.35001","5160954","0"
"2014-04-28","164.13000","164.69","162.78","164.17000","7063482","0"
"2014-04-29","164.62000","165.27","164.49","165.00000","4565414","0"
"2014-04-30","164.92000","165.6","164.83","165.45000","5007348","0"
"2014-05-01","165.30000","165.71","164.9","165.23000","3889499","0"
"2014-05-02","165.16000","165.85","164.53","164.75000","7036055","0"
"2014-05-05","163.97000","165.17","163.45","164.92999","4056860","0"
"2014-05-06","164.66000","164.68","163.68","163.73000","5349550","0"
"2014-05-07","164.50999","165.08","163.39","165.05000","5518773","0"
"2014-05-08","165.02000","166.07","164.86","165.35001","5995429","0"
"2014-05-09","165.28999","165.78","164.87","165.72000","4258443","0"
"2014-05-12","166.28000","166.93","166.28","166.80000","3934747","0"
"2014-05-13","167.10001","167.29","166.95","167.05000","4184521","0"
"2014-05-14","167.09000","167.14","165.92","166.11000","3095502","0"
"2014-05-15","165.78000","165.87","164.02","164.58000","7540696","0"
"2014-05-16","164.16000","164.64","163.77","164.61000","5196212","0"
"2014-05-19","164.14000","164.91","164.03","164.71001","2879576","0"
"2014-05-20","164.70000","164.72","163.04","163.32001","4856560","0"
"2014-05-21","163.95000","165.15","163.89","164.98000","4830862","0"
"2014-05-22","165.09000","165.39","164.6","165.17999","3563420","0"
"2014-05-23","165.28999","165.87","165.19","165.83000","2856881","0"
"2014-05-27","166.45000","166.6","166.13","166.47000","2653170","0"
"2014-05-28","166.53999","166.55","165.95","166.09000","3739038","0"
"2014-05-29","166.47000","166.79","166.03","166.78000","2844060","0"
"2014-05-30","166.60001","167.02","166.3","166.92999","2765721","0"
"2014-06-02","167.25000","167.4","166.63","167.20000","2950783","0"
"2014-06-03","166.94000","167.2","166.75","167.02000","2981549","0"
"2014-06-04","166.89000","167.27","166.58","167.13000","2326641","0"
"2014-06-05","167.50999","168.31","166.92","168.14000","5167986","0"
"2014-06-06","168.58000","169.12","168.46","169.08000","4093906","0"
"2014-06-09","169.12000","169.58","169.02","169.24001","2835490","0"
"2014-06-10","169.14999","169.37","168.84","169.35001","2847843","0"
"2014-06-11","168.75000","168.81","168.09","168.35001","3056002","0"
"2014-06-12","168.28999","168.34","166.98","167.28999","5326804","0"
"2014-06-13","167.53999","167.83","167.13","167.62000","2708683","0"
"2014-06-16","167.39000","167.97","167.15","167.69000","3157725","0"
"2014-06-17","167.42999","168.2","167.24","168.00000","2961081","0"
"2014-06-18","168.05000","169.06","167.35","168.92999","4726141","0"
"2014-06-19","169.02000","169.19","168.54","169.09000","3021351","0"
"2014-06-20","169.25000","169.42","168.96","169.08000","5364613","0"
"2014-06-23","169.06000","169.12","168.58","168.91000","2729216","0"
"2014-06-24","168.83000","169.33","167.67","167.87000","4858388","0"
"2014-06-25","167.52000","168.48","167.51","168.28000","3717939","0"
"2014-06-26","168.38000","168.39","167.06","168.08000","4046383","0"
"2014-06-27","167.75999","168.25","167.34","168.17000","3130071","0"
"2014-06-30","167.91000","168.35","167.65","167.89000","6538238","0"
"2014-07-01","168.27000","169.64","168.23","169.20000","4955049","0"
"2014-07-02","169.31000","169.51","169.18","169.39999","1887576","0"
"2014-07-03","169.85001","170.47","169.73","170.47000","2074812","0"
"2014-07-07","169.88000","170.01","169.55","169.86000","2928973","0"
"2014-07-08","169.58000","169.6","168.44","168.85001","5438379","0"
"2014-07-09","169.17999","169.73","168.86","169.58000","3543879","0"
"2014-07-10","167.89000","169.34","167.7","168.96001","4932022","0"
"2014-07-11","168.77000","169.22","168.32","169.20000","2942368","0"
"2014-07-14","170.14999","170.61","170.04","170.28999","2820394","0"
"2014-07-15","170.50999","170.91","169.78","170.38000","5142888","0"
"2014-07-16","170.96001","171.16","170.66","171.07001","3187331","0"
"2014-07-17","170.81000","171.32","169.46","169.61000","6089146","0"
"2014-07-18","169.95000","170.76","169.74","170.58000","6913838","0"
"2014-07-21","170.10001","170.38","169.36","170.17999","2878657","0"
"2014-07-22","170.56000","170.96","170.43","170.74001","3795673","0"
"2014-07-23","170.81000","170.81","170.2","170.56000","2642792","0"
"2014-07-24","170.66000","170.85","170.22","170.44000","3186771","0"
"2014-07-25","169.77000","169.85","168.76","169.16000","5210512","0"
"2014-07-28","169.23000","169.65","168.37","169.41000","3603732","0"
"2014-07-29","169.89000","170.19","168.78","168.78000","3681308","0"
"2014-07-30","169.27000","169.52","167.78","168.48000","5444934","0"
"2014-07-31","167.27000","167.43","165.29","165.28999","9119164","0"
"2014-08-01","164.80000","165.51","164.01","164.57001","7432144","0"
"2014-08-04","164.80000","165.61","164.11","165.33000","4479515","0"
"2014-08-05","164.80000","165.14","163.34","163.92000","8108003","0"
"2014-08-06","163.46001","164.75","163.37","164.20000","4780632","0"
"2014-08-07","164.85001","164.89","163.13","163.55000","4930955","0"
"2014-08-08","163.67000","165.38","163.44","165.34000","5571019","0"
"2014-08-11","165.96001","166.15","165.47","165.55000","5761496","0"
"2014-08-12","165.28000","165.77","165","165.49001","3318514","0"
"2014-08-13","166.00000","166.66","165.76","166.49001","2817209","0"
"2014-08-14","166.69000","167.1","166.46","167.10001","2598530","0"
"2014-08-15","167.42000","167.46","165.44","166.35001","7024947","0"
"2014-08-18","167.25000","168.12","167.23","168.06000","2938189","0"
"2014-08-19","168.64000","169.02","168.33","168.89000","3053857","0"
"2014-08-20","168.72000","169.74","168.72","169.60001","3106725","0"
"2014-08-21","169.81000","170.53","169.69","170.17999","2678181","0"
"2014-08-22","170.00999","170.48","169.65","169.87000","4318591","0"
"2014-08-25","170.56000","171.06","170.44","170.62000","2583813","0"
"2014-08-26","170.82001","171.35","170.78","170.92999","3710742","0"
"2014-08-27","171.14999","171.21","170.75","171.00999","4019460","0"
"2014-08-28","170.39999","170.88","170.1","170.77000","2825107","0"
"2014-08-29","170.89999","171","170.25","170.88000","3275488","0"
"2014-09-02","170.94000","171.07","170.04","170.58000","3563594","0"
"2014-09-03","171.38000","171.48","170.53","170.72000","2880276","0"
"2014-09-04","170.91000","171.56","170.22","170.66000","3798670","0"
"2014-09-05","170.52000","171.29","170.01","171.25000","3402016","0"
"2014-09-08","171.03999","171.35","170.75","171.06000","3139536","0"
"2014-09-09","170.78999","170.84","169.89","170.12000","4248448","0"
"2014-09-10","170.17000","170.81","169.71","170.67000","4594868","0"
"2014-09-11","169.89000","170.62","169.82","170.50999","3020405","0"
"2014-09-12","170.38000","170.44","169.4","169.89999","4998423","0"
"2014-09-15","170.06000","170.57","169.55","170.32001","5127597","0"
"2014-09-16","169.96001","171.71","169.89","171.38000","5729883","0"
"2014-09-17","171.57001","172.25","170.93","171.58000","8492315","0"
"2014-09-18","172.00999","172.8","171.9","172.61000","6453116","0"
"2014-09-19","173.00000","173.32","172.19","172.45000","9305802","0"
"2014-09-22","172.35001","172.38","171.22","171.41000","4891309","0"
"2014-09-23","170.85001","171.38","170.21","170.21001","5322365","0"
"2014-09-24","170.36000","171.9","169.98","171.78999","5452357","0"
"2014-09-25","171.50000","171.53","169.09","169.17000","8557805","0"
"2014-09-26","169.78999","171.13","169.5","170.70000","6046038","0"
"2014-09-29","169.17999","170.58","168.94","170.33000","5166647","0"
"2014-09-30","170.45000","171.1","169.8","170.07001","5490700","0"
"2014-10-01","169.91000","169.98","167.42","167.67999","11006246","0"
"2014-10-02","167.39000","168.27","166.43","167.64999","9107963","0"
"2014-10-03","168.89000","169.97","168.37","169.72000","5636715","0"
"2014-10-06","170.44000","170.69","168.96","169.57001","5315157","0"
"2014-10-07","168.73000","168.94","166.86","166.86000","6904925","0"
"2014-10-08","166.87000","169.82","166.35","169.62000","8890086","0"
"2014-10-09","169.16000","169.48","166.2","166.34000","13381681","0"
"2014-10-10","166.39000","167.36","165.21","165.21001","12699525","0"
"2014-10-13","165.09000","165.79","162.84","162.92999","14105646","0"
"2014-10-14","163.67000","164.41","162.5","163.03000","13623410","0"
"2014-10-15","161.19000","161.85","158.27","161.28000","24950216","0"
"2014-10-16","159.00000","161.95","158.73","160.98000","18725288","0"
"2014-10-17","162.67999","163.95","162.21","163.45000","11422991","0"
"2014-10-20","162.35001","163.68","162.25","163.64999","7156710","0"
"2014-10-21","164.45000","165.87","164.12","165.80000","8966885","0"
"2014-10-22","166.17000","166.23","164.28","164.38000","6025091","0"
"2014-10-23","166.05000","167.36","166.01","166.45000","7030185","0"
"2014-10-24","166.60001","167.79","166.17","167.74001","5732928","0"
"2014-10-27","167.23000","168.06","166.97","167.88000","5062751","0"
"2014-10-28","168.48000","169.69","168.14","169.66000","5180993","0"
"2014-10-29","170.00999","170.34","168.61","169.39999","7257140","0"
"2014-10-30","169.63000","171.94","169.6","171.60001","7434319","0"
"2014-10-31","173.34000","173.63","172.79","173.45000","7329012","0"
"2014-11-03","173.57001","173.78","173.05","173.36000","4844548","0"
"2014-11-04","173.08000","173.65","172.46","173.47000","5165347","0"
"2014-11-05","174.59000","174.62","173.71","174.44000","4270510","0"
"2014-11-06","174.75000","175.41","174.18","175.28999","7187594","0"
"2014-11-07","175.24001","175.6","174.77","175.13000","3274185","0"
"2014-11-10","175.62000","176.06","175.33","176.00000","2385839","0"
"2014-11-11","175.98000","176.24","175.69","175.87000","2790377","0"
"2014-11-12","175.25999","176.17","175.25","176.00000","2252935","0"
"2014-11-13","176.25000","176.98","175.79","176.36000","5402434","0"
"2014-11-14","176.36000","176.65","176.12","176.35001","3513551","0"
"2014-11-17","176.06000","176.76","176","176.49001","3703598","0"
"2014-11-18","176.53000","177.38","176.45","176.96001","4461168","0"
"2014-11-19","176.85001","177.19","176.29","176.92999","3836647","0"
"2014-11-20","176.11000","177.28","176.03","177.25000","2789947","0"
"2014-11-21","178.52000","178.6","177.28","177.70000","4494716","0"
"2014-11-24","178.13000","178.22","177.59","177.80000","2407385","0"
"2014-11-25","178.16000","178.19","177.56","177.96001","2008326","0"
"2014-11-26","177.96001","178.09","177.65","178.00999","2556655","0"
"2014-11-28","178.12000","178.69","177.86","178.10001","4037309","0"
"2014-12-01","177.53999","178.02","177.03","177.60001","6174137","0"
"2014-12-02","177.67999","178.77","177.67","178.56000","3666695","0"
"2014-12-03","178.59000","179.14","178.41","178.96001","10344337","0"
"2014-12-04","178.73000","179.3","178.03","178.83000","4854286","0"
"2014-12-05","179.28000","179.82","178.99","179.50999","3975802","0"
"2014-12-08","178.96001","179.54","177.97","178.53999","5567839","0"
"2014-12-09","176.78000","178.03","176.22","177.96001","7418221","0"
